商品ID,是否上架,日期,是否企业店铺,店铺名称,店铺等级,掌柜ID,资质押金,描述,服务,物流,价格1,价格2,价格3,价格4,价格,优惠券,是否免邮,尺码,库存,支付,是否公益,收藏宝贝,详情照片数,视频有无,累计评论,商品信息字数,30天销售量,30天成功交易量,评论有图,追评,好评,中评,差评,评价印象标签及数量
603360537686,1,2019/10/4,0,acaine,5蓝冠,呛口小泡菜,10000元,4.8,4.8,4.8,229.90,229.90,219.90,209.90,199.90,10元店铺优惠券/满499元可用/领取//10元店铺优惠券/满499元可用/领取,0,均码,2535,蚂蚁花呗/信用卡支付/集分宝,0,3888,72,0,9,147,407,34,4,0,9,0,0,0,
603544627276,1,2019/10/4,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,1349.00,959.00,1079.00,0,299.00,淘金币可抵5.98元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,155/76A/XS/160/80A/S/165/84A/M/170/88A/L/175/92A/XL,433,蚂蚁花呗/信用卡支付/集分宝,0,698,42,0,1,219,106,4,0,0,1,0,0,0,
601939008271,1,2019/10/4,0,acaine,5蓝冠,呛口小泡菜,10000元,4.8,4.8,4.8,239.90,239.90,229.90,219.90,209.90,10元店铺优惠券/满499元可用/领取//10元店铺优惠券/满499元可用/领取,0,均码,1880,蚂蚁花呗/信用卡支付/集分宝,0,5659,72,0,41,138,826,374,15,0,41,0,0,版型好看/(14)/衣服不错/(8)/穿着效果好/(5)/颜色挺正/(5)/上装不错/(3)/款式好/(3),
573564480947,1,2019/10/4,0,淡薄荷日系轻奢女装,1蓝冠,吴悠baby6,1000元,4.9,4.9,4.9,508.00,518.00,680.00,510.00,298.00,30元店铺优惠券/满1000元可用/领取//20元店铺优惠券/满500元可用/领取,1,均码,1782,蚂蚁花呗/信用卡支付/集分宝,1,2837,26,0,307,163,229,183,1,2,307,0,0,衣服很舒服/(62)/质量蛮好/(55)/款式很潮/(34)/穿着效果好/(31)/颜色挺正/(29)/式样好/(25)/做工很赞/(17)/尺码很好/(17)/布料好/(12)/快递不错/(12),
602853408675,1,2019/10/4,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,1349.00,959.00,1079.00,0,279.00,淘金币可抵5.58元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,160/80A/S/165/84A/M/170/88A/L,89,蚂蚁花呗/信用卡支付/集分宝,0,598,23,0,5,235,77,6,0,0,5,0,0,0,
601137877638,1,2019/10/4,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,69.00,79.00,85.00,89.00,78.00,淘金币可抵1.56元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,11944,蚂蚁花呗/信用卡支付/集分宝,0,6933,73,1,340,184,2274,1296,20,8,339,1,0,质量不错/(21)/穿着漂亮/(14)/很舒适/(8)/颜色很美/(8)/外形好看/(7)/料子不错/(4)/款式很好/(4)/物流快/(4)/属于百搭款/(3)/与描述相符/(3),
581804862113,1,2019/10/4,0,淡薄荷日系轻奢女装,1蓝冠,吴悠baby6,1000元,4.9,4.9,4.9,688.00,850.00,508.00,620.00,356.00,30元店铺优惠券/满1000元可用/领取//20元店铺优惠券/满500元可用/领取,1,均码,599,蚂蚁花呗/信用卡支付/集分宝,1,1517,12,0,120,157,122,93,0,0,120,0,0,很舒服/(22)/质量蛮好/(18)/穿着美/(16)/颜色很好/(12)/版型好看/(11)/款式很潮/(9)/做工很好/(7)/如实描述/(5)/划算/(5)/快递不错/(3),
587278861313,1,2019/10/4,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,75.00,89.00,78.00,85.00,68.00,淘金币可抵1.36元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,54282,蚂蚁花呗/信用卡支付/集分宝,0,17519,108,0,2593,217,1761,1158,24,11,2589,1,3,很舒服/(68)/质量蛮好/(54)/穿着美/(33)/颜色很好/(22)/外形好看/(21)/面料好/(16)/划算/(9)/没有色差/(7)/手感还好/(7)/如实描述/(3),
602496249881,1,2019/10/4,0,采琳思朔Top潮流女装,4蓝冠,当惜好光阴,2000元,4.8,4.8,4.9,109.00,99.00,89.00,109.00,109.00,淘金币可抵2.18元//15元店铺优惠券/满328元可用/领取//10元店铺优惠券/满209元可用/领取,1,S/M/L/XL,9074,蚂蚁花呗/信用卡支付/集分宝,0,2882,1,0,21,175,505,301,8,4,21,0,0,0,
602741316366,1,2019/10/4,0,名媛海外购,1蓝冠,潮表女王,2000元,4.9,4.9,4.9,3230.00,2600.00,2150.00,1880.00,1780.00,淘金币可抵35.60元,1,0/1/2/3/4,846,蚂蚁花呗/集分宝,0,85,5,0,17,118,34,23,0,1,17,0,0,0,
601135220791,1,2019/10/4,0,玖儿法代,1蓝冠,朵拉亲子乐园,1000元,4.9,4.9,4.9,1790.00,1600.00,1560.00,1500.00,920.00,0,1,1/2/3,15,蚂蚁花呗/集分宝,0,182,4,0,72,71,104,73,0,0,72,0,0,衣服不错/(21)/穿着效果好/(16)/款式好/(16)/板型很好/(14)/衣服很舒服/(14)/做工很赞/(9)/布料好/(6)/跟描述一致/(6),
564125994313,1,2019/10/4,0,Sarah时尚代购,2蓝冠,angelanforever,2001元,4.9,4.9,4.9,3600.00,2600.00,2300.00,2200.00,1590.00,淘金币可抵31.80元//80元店铺优惠券/满1500元可用/领取//50元店铺优惠券/满1000元可用/领取,1,0码/1码/2码/3码/4码,143,蚂蚁花呗/信用卡支付/集分宝,0,897,9,0,105,91,68,34,0,0,105,0,0,衣服不错/(44)/很舒服/(40)/正品/(32)/穿着美/(17)/码子很准/(12)/板型很好/(9)/做工很好/(7)/快递不错/(7)/如实描述/(4)/态度不错/(4),
601455419915,1,2019/10/4,0,爱尚巴黎海外购,3蓝钻,开心宝贝864,2009元,4.9,4.9,4.9,1800.00,1680.00,1460.00,1260.00,1520.00,0,1,00码=XS/0码=S/1码=M/2码=L/3码=XL/4码=XXL/5码=XXXL,114,蚂蚁花呗/信用卡支付/集分宝,0,81,35,1,27,172,52,23,0,1,27,0,0,0,
602047998762,1,2019/10/4,0,Ethel法国代购,1蓝冠,gxichen2013,1000元,4.9,4.9,4.9,1550.00,1132.00,1808.00,1300.00,1100.00,淘金币可抵22.00元//100元店铺优惠券/满1500元可用/领取//50元店铺优惠券/满800元可用/领取,1,1码/2码/3码,67,蚂蚁花呗/信用卡支付/集分宝,0,350,5,0,36,77,136,117,0,0,36,0,0,0,
601277987218,1,2019/10/4,0,娜娜在法国巴黎,2蓝冠,萱伊惠品牌折扣店,1000元,4.9,4.9,4.9,1585.00,1200.00,2296.00,1720.00,1560.00,淘金币可抵31.20元//100元店铺优惠券/满2000元可用/领取//50元店铺优惠券/满1000元可用/领取,1,1码/2码/3码,9,蚂蚁花呗/信用卡支付/集分宝,0,119,3,1,44,142,96,55,0,0,44,0,0,0,
602919477085,1,2019/10/4,0,小鱼法国代购,2蓝冠,xiao苗663910,1000元,4.9,4.9,4.9,2000.00,1800.00,1680.00,1620.00,1468.00,200元店铺优惠券/满3000元可用/领取//100元店铺优惠券/满2000元可用/领取,1,1/2/3,31,蚂蚁花呗/信用卡支付/集分宝,0,48,6,1,6,66,29,11,0,0,6,0,0,0,
602309296790,1,2019/10/4,0,思洛町优雅女装,1金冠,冰雪混芳尘,10000元,4.8,4.8,4.8,1468.00,995.00,990.00,958.00,525.00,淘金币最高可抵商品价/2%//满398减1/享部分地区包邮/满698减10/享部分地区包邮/满998减20/享部分地区包邮/满1298减30/享部分地...,0,M/L,196,蚂蚁花呗/信用卡支付/集分宝,0,2182,31,1,23,180,284,84,1,0,23,0,0,0,
581993583018,1,2019/10/4,0,丹妮意大利代购,1蓝冠,深鑫辉电子,1000元,4.9,4.9,4.9,2200.00,2100.00,1980.00,1980.00,1860.00,淘金币可抵37.20元//100元店铺优惠券/满2000元可用/领取//50元店铺优惠券/满1200元可用/领取,1,0/1/2/3,18,蚂蚁花呗/信用卡支付/集分宝,1,370,4,0,77,72,77,46,0,1,77,0,0,很舒适/(32)/质量不错/(25)/衣衣是正品/(19)/穿着漂亮/(18)/款式很好/(12)/尺寸很准/(11)/料子不错/(10)/版型好/(10)/服务好/(5)/物流快/(5),
600684454695,1,2019/10/4,0,采琳思朔Top潮流女装,4蓝冠,当惜好光阴,2000元,4.8,4.8,4.9,109.00,109.00,109.00,99.00,89.00,淘金币可抵1.78元//15元店铺优惠券/满328元可用/领取//10元店铺优惠券/满209元可用/领取,1,S/M/L/XL,5950,蚂蚁花呗/信用卡支付/集分宝,0,4003,1,0,110,152,305,175,5,0,110,0,0,穿着效果好/(11)/式样好/(10)/衣服很舒服/(8)/整体不错/(6)/布料好/(4)/上装不错/(4)/发货快/(3)/做工很赞/(3)/百搭不错/(3)/服务态度好/(3),
596315165586,1,2019/10/4,1,慧慧日本代购,1蓝冠,圆圆198923,1000元,4.9,4.9,4.9,4850.00,3500.00,3300.00,0,1730.00,淘金币可抵86.50元,1,0码/1码/2码/3码/4码,100,蚂蚁花呗/集分宝,0,1742,3,0,46,79,96,46,2,0,46,0,0,质量不错/(19)/款式很好/(14)/穿着漂亮/(14)/很舒适/(9)/衣衣是正品/(7)/板型很好/(6)/做工不错/(5)/料子不错/(4)/物流快/(4)/发货快/(3),
599714701750,1,2019/10/4,0,Weie/Manry全球购,5蓝钻,黄宇杰哥,2005元,4.9,4.9,4.9,2850.00,1780.00,1789.00,1800.00,1800.00,80元店铺优惠券/满2000元可用/领取,1,0码/1码/2码/3码/4码,303,蚂蚁花呗/信用卡支付/集分宝,0,207,7,0,97,80,117,107,0,1,97,0,0,宝贝很赞/(32)/很舒适/(20)/穿着漂亮/(11)/正品/(9)/做工不错/(8)/款式好看/(7)/尺码很好/(6)/物流快/(5)/发货快/(3)/服务好/(3),
600038796471,1,2019/10/4,0,XM雪幂家,1蓝冠,柴荣0209,2001元,4.7,4.7,4.8,168.00,168.00,0,168.00,98.00,淘金币可抵1.96元,1,均码,14146,蚂蚁花呗/信用卡支付/集分宝,0,19622,38,1,381,193,1196,987,42,9,381,0,0,整体不错/(26)/衣服很舒服/(23)/版式好/(21)/颜色挺正/(17)/穿着效果好/(12)/没有色差/(9)/很厚实/(7)/便宜/(5)/跟描述一致/(5)/快递不错/(4),
600764460275,1,2019/10/4,0,flounder/couple/崔婶儿定制,4蓝冠,徐掌柜0125,1199元,4.8,4.8,4.8,8888.00,8888.00,499.00,399.00,219.00,淘金币最高可抵商品价/2%,0,XS/S/M/L,880,蚂蚁花呗/集分宝,0,1074,23,1,71,206,129,70,7,0,71,0,0,0,
603506173177,1,2019/10/4,1,咪儿法国代购,3蓝钻,沉默是金romance,1000元,5.0,5.0,5.0,1570.00,1410.00,1270.00,0,1450.00,淘金币可抵29.00元,1,1/2/3,45,蚂蚁花呗/信用卡支付/集分宝,1,71,6,1,12,65,55,23,0,0,12,0,0,0,
601197918745,1,2019/10/4,0,思洛町优雅女装,1金冠,冰雪混芳尘,10000元,4.8,4.8,4.8,1600.00,1288.00,995.00,958.00,1038.00,淘金币最高可抵商品价/2%//满398减1/享部分地区包邮/满698减10/享部分地区包邮/满998减20/享部分地区包邮/满1298减30/享部分地...,0,S/M/L,157,蚂蚁花呗/信用卡支付/集分宝,0,6175,34,1,45,158,137,65,1,1,45,0,0,0,
602710442137,1,2019/10/4,0,菲菲代购12,2蓝冠,菲菲的宝贝12,1000元,4.9,4.9,4.9,6683.00,6773.00,4003.00,3393.00,1633.00,10元店铺优惠券/满2000元可用/领取//5元店铺优惠券/满1000元可用/领取,1,XS/S/M/L,149,蚂蚁花呗/信用卡支付/集分宝,0,177,8,0,20,112,89,68,2,0,20,0,0,0,
594817915621,1,2019/10/4,0,Jay日本代购,5蓝钻,太阳姐姐1,2000元,4.9,4.9,4.9,1995.00,1600.00,1850.00,2369.00,1866.00,淘金币可抵37.32元,1,0码/1码/2码/3码/4码/5码,113,蚂蚁花呗/信用卡支付/集分宝,1,497,9,1,97,117,102,87,0,0,97,0,0,0,
603638542720,1,2019/10/4,1,戎美高端女装/高品质高性价比,4金冠,家有n多宝贝,49451.7元,4.8,4.9,4.9,4799.00,2400.00,2200.00,0,580.00,淘金币可抵11.60元,1,34码/36码/38码/40码/42码/44码,35,蚂蚁花呗/信用卡支付/集分宝,0,913,68,0,64,219,803,164,1,0,64,0,0,0,
601859336937,1,2019/10/4,1,戎美高端女装/高品质高性价比,4金冠,家有n多宝贝,49451.7元,4.8,4.9,4.9,3599.00,3950.00,3200.00,0,780.00-880.00,淘金币可抵15.60元,0,34码/36码/38码/40码/42码/44码,44,蚂蚁花呗/信用卡支付/集分宝,0,2980,158,0,207,272,842,626,6,1,207,0,0,版型漂亮/(12)/很舒服/(6)/颜色很好/(6)/穿着美/(5)/衣服很薄/(6)/颜色一般/(4),
603644165162,1,2019/10/4,0,咩咩家清新文艺女装,3金冠,晓_咩咩,1000元,4.7,4.7,4.7,39.90,75.00,0,75.00,81.00,0,1,S/M,110,集分宝,0,1586,25,0,2,63,801,204,1,0,2,0,0,0,
602947739581,1,2019/10/4,1,河马日本代购,4蓝钻,风继续吹180401,1000元,4.9,4.9,4.9,1680.00,1560.00,1580.00,0,1680.00,0,1,XS/S/M,124,蚂蚁花呗/信用卡支付/集分宝,0,178,6,0,22,127,56,28,0,1,22,0,0,0,
602598016167,1,2019/10/4,0,flounder/couple/崔婶儿定制,4蓝冠,徐掌柜0125,1199元,4.8,4.8,4.8,8888.00,399.00,389.00,329.00,289.00,淘金币最高可抵商品价/2%,0,XS/S/M/L,67,蚂蚁花呗/集分宝,0,334,20,1,0,209,52,4,0,0,0,0,0,0,
598740328582,1,2019/10/4,0,玖儿法代,1蓝冠,朵拉亲子乐园,1000元,4.9,4.9,4.9,3800.00,1500.00,1400.00,1300.00,930.00,0,1,1/2/3,10,蚂蚁花呗/集分宝,0,591,5,0,225,72,199,162,0,0,224,1,0,宝贝很赞/(62)/穿着漂亮/(37)/款式好看/(34)/做工不错/(30)/很舒适/(28)/外形好看/(28)/百搭/(17)/料子不错/(14)/码数很准/(14)/物流快/(7),
602395022840,1,2019/10/4,0,洋子日本代购,3蓝钻,一站式香港专柜代购,1000元,5.0,5.0,5.0,1500.00,1500.00,1250.00,1250.00,1650.00,0,1,1/2/3/5/4/0,24,集分宝,0,60,4,0,19,140,70,34,0,1,19,0,0,0,
587886508557,1,2019/10/4,0,Miyuu日本代购,4蓝钻,一如既往968,1000元,4.9,4.9,4.9,5000.00,1700.00,1550.00,1680.00,1700.00,0,0,0/1/2/3/4/5,939,蚂蚁花呗/信用卡支付/集分宝,0,415,9,1,38,148,113,92,3,0,38,0,0,0,
602700024526,1,2019/10/4,0,丸子法代,4蓝钻,microlove海购站,1000元,4.9,4.9,4.9,1825.00,1675.00,1645.00,1680.00,1530.00,0,1,0/1/2/3,157,蚂蚁花呗/信用卡支付/集分宝,1,65,4,0,4,82,39,13,0,0,4,0,0,0,
585563960588,1,2019/10/4,0,XM雪幂家,1蓝冠,柴荣0209,2001元,4.7,4.7,4.8,228.00,168.00,118.00,118.00,98.00,0,1,均码,3381,蚂蚁花呗/信用卡支付/集分宝,0,6278,46,1,45,214,78,44,5,3,45,0,0,0,
601882175578,1,2019/10/4,0,馨雨巴黎代购,4蓝冠,馨雨个性小屋,1000元,4.9,4.9,4.9,1790.00,1680.00,1600.00,1520.00,1360.00,淘金币可抵27.20元//100元店铺优惠券/满2000元可用/领取,1,1/2/3,11,蚂蚁花呗/信用卡支付/集分宝,0,249,4,0,76,74,132,84,0,0,76,0,0,宝贝很赞/(22)/很舒适/(19)/版型漂亮/(12)/穿着漂亮/(11)/款式好看/(9)/物流快/(8)/做工不错/(7)/正品/(6)/很百搭/(5)/包装挺好/(4),
601242149848,1,2019/10/4,0,妍妍法国代购,2蓝冠,新视觉花卉园艺,1030元,5.0,5.0,5.0,1880.00,1850.00,1725.00,1680.00,1380.00,淘金币可抵27.60元//20元店铺优惠券/满1000元可用/领取,1,1码/2码/3码,25,蚂蚁花呗/信用卡支付/集分宝,1,109,6,1,34,120,53,32,0,0,34,0,0,0,
602048707004,1,2019/10/4,0,Just/Luxury,2蓝冠,小小小小h同学,1000元,4.9,4.9,4.9,8560.00,4920.00,4280.00,4150.00,2760.00,0,1,XS/S/M/L,12,蚂蚁花呗/信用卡支付/集分宝,0,233,7,1,50,133,84,69,1,1,50,0,0,质量好/(12)/衣衣很舒服/(11)/是正品/(10)/式样好/(10)/穿上好看/(6)/物流快/(4)/服务不错/(3)/尺码很好/(3)/做工好/(3)/手感特别好/(3),
600312038036,1,2019/10/4,0,小可羊绒,4蓝钻,小可羊绒,1000元,4.8,4.9,4.9,368.00,249.00,235.00,135.00,368.00,0,1,女款圆领纯毛开衫-----S/女款圆领纯毛开衫-----M/女款圆领纯毛开衫-----L/女款圆领纯毛开衫-----XL/男款V领纯毛开衫-----S/男款V领纯毛开衫-----M/男款V领纯毛开衫-----L/男款V领纯毛开衫-----XL,9506,蚂蚁花呗/信用卡支付/集分宝,0,5326,14,1,391,343,1177,809,9,4,389,1,1,质量好/(21)/做工好/(10)/衣衣很舒服/(8)/料子好/(7)/穿上好看/(5)/细节做的很好/(5)/外形好看/(5)/质量一般/(3),
603664168499,1,2019/10/4,0,CHANDOOIVY,4蓝冠,ivy12058023,2000元,4.9,4.9,4.9,10.0万,10.0万,1305.00,1399.00,749.00,每满200减10,0,S/M/L,168,蚂蚁花呗/信用卡支付/集分宝,0,926,76,0,7,310,1446,72,5,0,7,0,0,0,
600062850236,1,2019/10/4,0,佳佳巴黎法代,1蓝冠,sanrio_kitty,1000元,4.9,4.9,4.9,2600.00,2200.00,2100.00,2100.00,1430.00,80元店铺优惠券/满1500元可用/领取,1,0/1/2/3,16,蚂蚁花呗/信用卡支付/集分宝,0,238,8,0,77,72,97,72,0,0,77,0,0,衣衣很舒服/(33)/质量好/(29)/穿上好看/(19)/是正品/(17)/做工好/(10)/款式蛮好/(9)/尺码很好/(7)/料子好/(6)/式样好/(6)/便宜/(4),
600062850236,1,2019/10/4,0,佳佳巴黎法代,1蓝冠,sanrio_kitty,1000元,4.9,4.9,4.9,2600.00,2200.00,2100.00,2100.00,1430.00,80元店铺优惠券/满1500元可用/领取,1,0/1/2/3,16,蚂蚁花呗/信用卡支付/集分宝,0,238,8,0,77,72,97,72,0,0,77,0,0,衣衣很舒服/(33)/质量好/(29)/穿上好看/(19)/是正品/(17)/做工好/(10)/款式蛮好/(9)/尺码很好/(7)/料子好/(6)/式样好/(6)/便宜/(4),
600861453103,1,2019/10/4,0,卡卡西1990,3蓝冠,卡卡西_1990,1000元,4.9,4.9,4.9,298.00,168.00,198.00,198.00,168.00,淘金币可抵3.36元//100元店铺优惠券/满899元可用/领取//50元店铺优惠券/满599元可用/领取,1,M/L/XL/2XL/3XL/4XL,12704,蚂蚁花呗/信用卡支付/集分宝,1,2912,28,1,482,218,2127,1123,8,48,482,0,0,衣服很舒服/(120)/衣服不错/(94)/穿着效果好/(88)/颜色挺正/(60)/尺码很准/(54)/人群/(50)/布料好/(39)/做工很赞/(37)/款式好/(37)/版式好/(34),
599246433342,1,2019/10/4,0,小鱼法国代购,2蓝冠,xiao苗663910,1000元,4.9,4.9,4.9,1680.00,1600.00,1588.00,1580.00,1460.00,200元店铺优惠券/满3000元可用/领取//100元店铺优惠券/满2000元可用/领取,1,1/2/3,26,蚂蚁花呗/信用卡支付/集分宝,0,365,7,1,129,73,112,77,0,0,129,0,0,质量不错/(14)/外形好看/(9)/很舒适/(4)/穿着漂亮/(4),
599032221487,1,2019/10/4,0,佳佳巴黎法代,1蓝冠,sanrio_kitty,1000元,4.9,4.9,4.9,2100.00,1800.00,1760.00,1730.00,1590.00,80元店铺优惠券/满1500元可用/领取,1,0/1/2/3/4/5,21,蚂蚁花呗/信用卡支付/集分宝,0,325,8,0,81,76,96,77,0,0,81,0,0,衣服不错/(29)/衣服很舒服/(26)/穿着效果好/(20)/正品/(18)/码子很准/(14)/板型很好/(9)/做工很赞/(8)/快递不错/(5)/跟描述一致/(4)/服务态度好/(3),
600733127444,1,2019/10/4,0,Jay日本代购,5蓝钻,太阳姐姐1,2000元,4.9,4.9,4.9,2800.00,1850.00,2369.00,1998.00,1995.00,淘金币可抵39.90元,1,0码/1码/2码/3码/4码,134,蚂蚁花呗/信用卡支付/集分宝,1,237,9,1,65,147,128,95,0,1,65,0,0,质量好/(19)/衣衣很舒服/(18)/穿上好看/(11)/款式蛮好/(8)/是正品/(7)/版式好/(7)/尺码很准/(5),
599103746137,1,2019/10/4,0,陈太法国代购2店,4蓝冠,风波亭儿,1000元,4.9,4.9,4.9,1500.00,1350.00,1400.00,1400.00,1200.00,淘金币可抵24.00元,1,1/2/3,14,蚂蚁花呗/集分宝,0,370,11,0,137,164,157,107,1,0,137,0,0,衣服不错/(35)/穿着美/(31)/很舒服/(27)/版型好/(20)/款式好/(17)/做工很好/(12)/尺寸很准/(9)/时尚百搭款/(8)/正品/(6)/快递不错/(5),
587337660504,1,2019/10/4,0,Sarah时尚代购,2蓝冠,angelanforever,2001元,4.9,4.9,4.9,2800.00,2300.00,2200.00,2200.00,1790.00,淘金币可抵35.80元//80元店铺优惠券/满1500元可用/领取//50元店铺优惠券/满1000元可用/领取,1,0/1/2/3/4/5,78,蚂蚁花呗/信用卡支付/集分宝,0,1035,6,0,166,84,99,74,1,1,166,0,0,质量不错/(63)/衣衣很舒服/(44)/穿上好看/(29)/衣衣是正品/(24)/款式很好/(23)/做工好/(19)/码子很准/(17)/板型很好/(15)/很便宜/(6)/服务不错/(6),
575814556155,1,2019/10/4,1,森马官方店,4金冠,森马品牌企业店,51000元,4.8,4.8,4.8,798.99,798.99,578.99,0,458.99,满4件打5.00折/享部分地区包邮/满6件打3.50折/享部分地区包邮,1,155/80A/S/160/84A/M/165/88A/L/170/92A/XL,507,蚂蚁花呗/集分宝,0,399,11,0,185,231,126,57,8,0,183,2,0,0,
575974621869,1,2019/10/4,1,森马官方店,4金冠,森马品牌企业店,51000元,4.8,4.8,4.8,498.99,498.99,458.99,0,338.99,满4件打5.00折/享部分地区包邮/满6件打3.50折/享部分地区包邮,1,155/80A/S/160/84A/M/165/88A/L/170/92A/XL,1425,蚂蚁花呗/集分宝,0,807,14,0,271,245,146,78,8,1,269,2,0,0,
600974466475,1,2019/10/4,0,HK少女潮流站,1蓝冠,ccshifter,1000元,4.9,4.9,4.9,479.00,389.00,429.00,459.00,359.00,淘金币可抵17.95元//50元店铺优惠券/满600元可用/领取//20元店铺优惠券/满400元可用/领取,1,S/M/L/XL/XXL,45136,蚂蚁花呗/信用卡支付/集分宝,0,656,26,0,108,318,182,138,6,2,108,0,0,衣服很舒服/(27)/衣服不错/(26)/穿着效果好/(17)/颜色挺正/(9)/布料好/(8)/版型漂亮/(6)/大小合适/(6)/服务态度好/(5)/快递不错/(5)/包装挺好/(3),
600961857769,1,2019/10/4,0,HK少女潮流站,1蓝冠,ccshifter,1000元,4.9,4.9,4.9,429.00,459.00,259.00,379.00,309.00,淘金币可抵15.45元//50元店铺优惠券/满600元可用/领取//20元店铺优惠券/满400元可用/领取,1,均码,5720,蚂蚁花呗/信用卡支付/集分宝,0,768,81,0,83,211,131,97,2,0,83,0,0,衣服不错/(16)/很舒服/(14)/板型很好/(11)/穿着美/(9)/码子很准/(7)/颜色很好/(6)/做工很好/(5)/快递不错/(4),
600692186639,1,2019/10/4,0,acaine,5蓝冠,呛口小泡菜,10000元,4.8,4.8,4.8,239.90,219.90,209.90,199.90,169.90,10元店铺优惠券/满499元可用/领取//10元店铺优惠券/满499元可用/领取,0,均码,1917,蚂蚁花呗/信用卡支付/集分宝,0,18812,118,1,460,151,1080,806,27,7,455,0,5,版型好看/(35)/质量蛮好/(17)/衣服很舒服/(12)/穿着效果好/(9)/颜色挺正/(8)/没有色差/(5)/跟描述一致/(3)/舒适度差/(10)/料子不好/(5)/小贵/(4),
601425394412,1,2019/10/4,0,acaine,5蓝冠,呛口小泡菜,10000元,4.8,4.8,4.8,239.90,229.90,219.90,209.90,169.90,10元店铺优惠券/满499元可用/领取//10元店铺优惠券/满499元可用/领取,0,均码,3839,蚂蚁花呗/信用卡支付/集分宝,0,7206,90,0,184,143,1116,662,27,4,183,1,0,式样好/(30)/衣衣很舒服/(28)/色彩很好/(18)/质量好/(10)/款式蛮好/(9)/穿上好看/(7)/舒适度差/(5),
573725236805,1,2019/10/4,0,淡薄荷日系轻奢女装,1蓝冠,吴悠baby6,1000元,4.9,4.9,4.9,850.00,508.00,518.00,680.00,310.00,30元店铺优惠券/满1000元可用/领取//20元店铺优惠券/满500元可用/领取,1,S/M/L/XL,9951,蚂蚁花呗/信用卡支付/集分宝,1,5643,50,0,178,181,134,68,1,0,178,0,0,质量蛮好/(23)/很舒服/(15)/穿着美/(12)/款式很潮/(7)/板型很好/(6)/颜色很好/(4)/码子很准/(4)/态度不错/(4)/面料好/(3)/快递不错/(3),
590477882904,1,2019/10/4,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,399.00,319.00,279.00,0,199.00,淘金币可抵3.98元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,155/76A/XS/160/80A/S/165/84A/M/170/88A/L/175/92A/XL,449,蚂蚁花呗/信用卡支付/集分宝,0,1656,42,0,453,275,921,514,7,5,450,0,3,板型很好/(13)/质量不错/(8)/穿上好看/(6)/衣衣很舒服/(5)/款式很好/(5)/码子很准/(4)/厚实/(4)/很便宜/(4),
583205646654,1,2019/10/4,1,绫致时装官方店,5金冠,绫致时装正品店,51000元,4.8,4.8,4.8,399.00,319.00,319.00,0,359.00,淘金币可抵7.18元//400元店铺优惠券/满1200元可用/领取//300元店铺优惠券/满900元可用/领取//满1件/享部分地区包邮/送优惠券,0,160/80A/S/165/84A/M/170/88A/L/175/92A/XL,190,蚂蚁花呗/信用卡支付/集分宝,0,8303,63,0,319,271,249,138,6,5,317,1,1,质量不错/(5)/版型好/(5)/很便宜/(3)/颜色很美/(3)/人群/(3)/面料一般/(7)/不舒适/(5)/质量一般/(3),
589435747250,1,2019/10/4,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,75.00,89.00,78.00,98.00,85.00,淘金币可抵1.70元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,27669,蚂蚁花呗/信用卡支付/集分宝,0,22502,103,1,2653,181,1044,752,26,14,2641,5,7,质量好/(43)/很舒适/(33)/颜色很美/(23)/穿着漂亮/(16)/板型很好/(16)/与描述相符/(10)/料子不错/(7)/款式蛮好/(7)/实惠/(4)/质量一般/(7),
576352049342,1,2019/10/4,0,淡薄荷日系轻奢女装,1蓝冠,吴悠baby6,1000元,4.9,4.9,4.9,850.00,508.00,518.00,680.00,518.00,30元店铺优惠券/满1000元可用/领取//20元店铺优惠券/满500元可用/领取,1,均码,1443,蚂蚁花呗/信用卡支付/集分宝,1,1254,30,1,33,184,44,28,0,0,33,0,0,0,
579002117357,1,2019/10/4,0,盛卓雅桃桃家女装,3金冠,3_wenjing2007,4000元,4.7,4.8,4.8,208.00,85.00,139.00,89.00,75.00,淘金币可抵1.50元//30元店铺优惠券/满499元可用/领取//20元店铺优惠券/满369元可用/领取,1,均码,39601,蚂蚁花呗/信用卡支付/集分宝,0,14062,87,0,68,204,324,152,0,0,68,0,0,0,
